Time - Plot 0,Angle (Degrees)
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.52,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.53,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.54,0.1
0.55,0.1
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.56,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.2
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.3
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.62,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.6
0.63,0.6
0.63,0.6
0.63,0.6
0.63,0.6
0.63,0.6
0.63,0.6
0.63,0.6
0.63,0.6
0.63,0.6
0.63,0.6
0.63,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.6
0.64,0.7
0.64,0.7
0.64,0.7
0.64,0.7
0.64,0.7
0.64,0.7
0.64,0.7
0.64,0.7
0.64,0.7
0.64,0.7
0.65,0.7
0.65,0.7
0.65,0.7
0.65,0.7
0.65,0.7
0.65,0.7
0.65,0.7
0.65,0.7
0.65,0.7
0.65,0.7
0.65,0.7
0.65,0.8
0.65,0.8
0.65,0.8
0.65,0.8
0.65,0.8
0.65,0.8
0.65,0.8
0.65,0.8
0.65,0.8
0.65,0.8
0.65,0.8
0.65,0.8
0.66,0.8
0.66,0.8
0.66,0.8
0.66,0.8
0.66,0.8
0.66,0.8
0.66,0.8
0.66,0.8
0.66,0.8
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.66,0.9
0.67,0.9
0.67,0.9
0.67,0.9
0.67,0.9
0.67,0.9
0.67,0.9
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.67,1
0.68,1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.68,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.1
0.69,1.2
0.69,1.2
0.69,1.2
0.69,1.2
0.69,1.2
0.69,1.2
0.69,1.2
0.69,1.2
0.69,1.2
0.69,1.2
0.7,1.2
0.7,1.2
0.7,1.2
0.7,1.2
0.7,1.2
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.4
0.71,1.5
0.71,1.5
0.71,1.5
0.71,1.5
0.71,1.5
0.71,1.5
0.71,1.5
0.71,1.5
0.71,1.5
0.72,1.5
0.72,1.5
0.72,1.5
0.72,1.5
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.6
0.72,1.7
0.72,1.7
0.72,1.7
0.72,1.7
0.73,1.7
0.73,1.7
0.73,1.7
0.73,1.7
0.73,1.7
0.73,1.7
0.73,1.7
0.73,1.7
0.73,1.7
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.73,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.8
0.74,1.9
0.74,1.9
0.74,1.9
0.74,1.9
0.74,1.9
0.74,1.9
0.74,1.9
0.74,1.9
0.74,1.9
0.74,1.9
0.75,1.9
0.75,1.9
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2
0.75,2.1
0.75,2.1
0.75,2.1
0.75,2.1
0.75,2.1
0.75,2.1
0.75,2.1
0.76,2.1
0.76,2.1
0.76,2.1
0.76,2.1
0.76,2.1
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.2
0.76,2.3
0.76,2.3
0.76,2.3
0.76,2.3
0.76,2.3
0.76,2.3
0.77,2.3
0.77,2.3
0.77,2.3
0.77,2.3
0.77,2.3
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.4
0.77,2.5
0.77,2.5
0.77,2.5
0.77,2.5
0.77,2.5
0.77,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.5
0.78,2.6
0.78,2.6
0.78,2.6
0.78,2.6
0.78,2.6
0.78,2.6
0.78,2.6
0.79,2.6
0.79,2.6
0.79,2.6
0.79,2.6
0.79,2.7
0.79,2.7
0.79,2.7
0.79,2.7
0.79,2.7
0.79,2.7
0.79,2.7
0.79,2.7
0.79,2.7
0.79,2.7
0.79,2.8
0.79,2.8
0.79,2.8
0.79,2.8
0.79,2.8
0.79,2.8
0.79,2.8
0.79,2.8
0.8,2.8
0.8,2.8
0.8,2.9
0.8,2.9
0.8,2.9
0.8,2.9
0.8,2.9
0.8,2.9
0.8,2.9
0.8,2.9
0.8,2.9
0.8,2.9
0.8,2.9
0.8,3
0.8,3
0.8,3
0.8,3
0.8,3
0.8,3
0.8,3
0.8,3
0.8,3
0.81,3.1
0.81,3.1
0.81,3.1
0.81,3.1
0.81,3.1
0.81,3.1
0.81,3.1
0.81,3.1
0.81,3.1
0.81,3.1
0.81,3.2
0.81,3.2
0.81,3.2
0.81,3.2
0.81,3.2
0.81,3.2
0.81,3.2
0.81,3.2
0.81,3.2
0.81,3.2
0.81,3.3
0.81,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.3
0.82,3.4
0.82,3.4
0.82,3.4
0.82,3.4
0.82,3.4
0.82,3.4
0.83,3.4
0.83,3.4
0.83,3.4
0.83,3.4
0.83,3.5
0.83,3.5
0.83,3.5
0.83,3.5
0.83,3.5
0.83,3.5
0.83,3.5
0.83,3.5
0.83,3.5
0.83,3.6
0.83,3.6
0.83,3.6
0.83,3.6
0.83,3.6
0.83,3.6
0.83,3.6
0.83,3.6
0.83,3.6
0.84,3.7
0.84,3.7
0.84,3.7
0.84,3.7
0.84,3.7
0.84,3.7
0.84,3.7
0.84,3.7
0.84,3.8
0.84,3.8
0.84,3.8
0.84,3.8
0.84,3.8
0.84,3.8
0.84,3.8
0.84,3.8
0.84,3.8
0.84,3.9
0.84,3.9
0.84,3.9
0.84,3.9
0.84,3.9
0.85,3.9
0.85,3.9
0.85,3.9
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4
0.85,4.1
0.86,4.1
0.86,4.1
0.86,4.1
0.86,4.1
0.86,4.1
0.86,4.1
0.86,4.1
0.86,4.1
0.86,4.2
0.86,4.2
0.86,4.2
0.86,4.2
0.86,4.2
0.86,4.2
0.86,4.2
0.86,4.2
0.86,4.3
0.86,4.3
0.86,4.3
0.86,4.3
0.86,4.3
0.86,4.3
0.86,4.3
0.87,4.3
0.87,4.4
0.87,4.4
0.87,4.4
0.87,4.4
0.87,4.4
0.87,4.4
0.87,4.4
0.87,4.4
0.87,4.4
0.87,4.5
0.87,4.5
0.87,4.5
0.87,4.5
0.87,4.5
0.87,4.5
0.87,4.5
0.87,4.5
0.87,4.5
0.87,4.6
0.87,4.6
0.87,4.6
0.88,4.6
0.88,4.6
0.88,4.6
0.88,4.6
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.7
0.88,4.8
0.89,4.8
0.89,4.8
0.89,4.8
0.89,4.8
0.89,4.8
0.89,4.8
0.89,4.8
0.89,4.9
0.89,4.9
0.89,4.9
0.89,4.9
0.89,4.9
0.89,4.9
0.89,4.9
0.89,4.9
0.89,4.9
0.89,5
0.89,5
0.89,5
0.89,5
0.89,5
0.89,5
0.89,5
0.9,5
0.9,5.1
0.9,5.1
0.9,5.1
0.9,5.1
0.9,5.1
0.9,5.1
0.9,5.1
0.9,5.1
0.9,5.2
0.9,5.2
0.9,5.2
0.9,5.2
0.9,5.2
0.9,5.2
0.9,5.2
0.9,5.2
0.9,5.3
0.9,5.3
0.9,5.3
0.9,5.3
0.9,5.3
0.91,5.3
0.91,5.3
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.4
0.91,5.5
0.91,5.5
0.91,5.5
0.92,5.5
0.92,5.5
0.92,5.5
0.92,5.5
0.92,5.6
0.92,5.6
0.92,5.6
0.92,5.6
0.92,5.6
0.92,5.6
0.92,5.6
0.92,5.6
0.92,5.7
0.92,5.7
0.92,5.7
0.92,5.7
0.92,5.7
0.92,5.7
0.92,5.7
0.92,5.7
0.92,5.8
0.92,5.8
0.93,5.8
0.93,5.8
0.93,5.8
0.93,5.8
0.93,5.8
0.93,5.9
0.93,5.9
0.93,5.9
0.93,5.9
0.93,5.9
0.93,5.9
0.93,5.9
0.93,5.9
0.93,6
0.93,6
0.93,6
0.93,6
0.93,6
0.93,6
0.93,6
0.93,6
0.93,6.1
0.94,6.1
0.94,6.1
0.94,6.1
0.94,6.1
0.94,6.1
0.94,6.1
0.94,6.1
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.94,6.2
0.95,6.3
0.95,6.3
0.95,6.3
0.95,6.3
0.95,6.3
0.95,6.3
0.95,6.3
0.95,6.4
0.95,6.4
0.95,6.4
0.95,6.4
0.95,6.4
0.95,6.4
0.95,6.4
0.95,6.5
0.95,6.5
0.95,6.5
0.95,6.5
0.95,6.5
0.95,6.5
0.95,6.5
0.96,6.5
0.96,6.6
0.96,6.6
0.96,6.6
0.96,6.6
0.96,6.6
