Time - Plot 0,Angle (Degrees)
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.3
0.53,0.3
0.53,0.3
0.53,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.54,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.56,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.57,0.4
0.58,0.4
0.58,0.4
0.58,0.4
0.58,0.4
0.58,0.4
0.58,0.4
0.58,0.4
0.58,0.4
0.58,0.4
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.58,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.5
0.59,0.6
0.59,0.6
0.59,0.6
0.59,0.6
0.59,0.6
0.59,0.6
0.59,0.6
0.59,0.6
0.59,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.7
0.6,0.7
0.6,0.7
0.6,0.7
0.6,0.7
0.6,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.7
0.61,0.8
0.61,0.8
0.61,0.8
0.61,0.8
0.61,0.8
0.61,0.8
0.61,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.8
0.62,0.9
0.62,0.9
0.62,0.9
0.62,0.9
0.62,0.9
0.62,0.9
0.62,0.9
0.62,0.9
0.62,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,0.9
0.63,1
0.63,1
0.63,1
0.63,1
0.63,1
0.63,1
0.63,1
0.63,1
0.63,1
0.63,1
0.64,1
0.64,1
0.64,1
0.64,1
0.64,1
0.64,1
0.64,1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.64,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.1
0.65,1.2
0.65,1.2
0.65,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.2
0.66,1.3
0.66,1.3
0.66,1.3
0.66,1.3
0.66,1.3
0.66,1.3
0.66,1.3
0.66,1.3
0.66,1.3
0.67,1.3
0.67,1.3
0.67,1.3
0.67,1.3
0.67,1.3
0.67,1.3
0.67,1.3
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.67,1.4
0.68,1.4
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.5
0.68,1.6
0.68,1.6
0.68,1.6
0.68,1.6
0.68,1.6
0.68,1.6
0.69,1.6
0.69,1.6
0.69,1.6
0.69,1.6
0.69,1.6
0.69,1.6
0.69,1.6
0.69,1.6
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.69,1.7
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.7,1.8
0.71,1.8
0.71,1.8
0.71,1.8
0.71,1.8
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,1.9
0.71,2
0.71,2
0.71,2
0.71,2
0.72,2
0.72,2
0.72,2
0.72,2
0.72,2
0.72,2
0.72,2
0.72,2
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.1
0.72,2.2
0.72,2.2
0.73,2.2
0.73,2.2
0.73,2.2
0.73,2.2
0.73,2.2
0.73,2.2
0.73,2.2
0.73,2.2
0.73,2.2
0.73,2.2
0.73,2.2
0.73,2.3
0.73,2.3
0.73,2.3
0.73,2.3
0.73,2.3
0.73,2.3
0.73,2.3
0.73,2.3
0.73,2.3
0.73,2.3
0.73,2.3
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.4
0.74,2.5
0.74,2.5
0.74,2.5
0.74,2.5
0.74,2.5
0.74,2.5
0.74,2.5
0.74,2.5
0.74,2.5
0.74,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.5
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.6
0.75,2.7
0.76,2.7
0.76,2.7
0.76,2.7
0.76,2.7
0.76,2.7
0.76,2.7
0.76,2.7
0.76,2.7
0.76,2.7
0.76,2.8
0.76,2.8
0.76,2.8
0.76,2.8
0.76,2.8
0.76,2.8
0.76,2.8
0.76,2.8
0.76,2.8
0.76,2.8
0.76,2.8
0.76,2.9
0.77,2.9
0.77,2.9
0.77,2.9
0.77,2.9
0.77,2.9
0.77,2.9
0.77,2.9
0.77,2.9
0.77,3
0.77,3
0.77,3
0.77,3
0.77,3
0.77,3
0.77,3
0.77,3
0.77,3
0.77,3
0.77,3
0.77,3
0.77,3.1
0.77,3.1
0.78,3.1
0.78,3.1
0.78,3.1
0.78,3.1
0.78,3.1
0.78,3.1
0.78,3.1
0.78,3.2
0.78,3.2
0.78,3.2
0.78,3.2
0.78,3.2
0.78,3.2
0.78,3.2
0.78,3.2
0.78,3.2
0.78,3.2
0.78,3.2
0.78,3.3
0.78,3.3
0.78,3.3
0.78,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.3
0.79,3.4
0.79,3.4
0.79,3.4
0.79,3.4
0.79,3.4
0.79,3.4
0.79,3.4
0.79,3.4
0.8,3.4
0.8,3.4
0.8,3.4
0.8,3.5
0.8,3.5
0.8,3.5
0.8,3.5
0.8,3.5
0.8,3.5
0.8,3.5
0.8,3.5
0.8,3.5
0.8,3.6
0.8,3.6
0.8,3.6
0.8,3.6
0.8,3.6
0.8,3.6
0.8,3.6
0.8,3.6
0.8,3.7
0.8,3.7
0.81,3.7
0.81,3.7
0.81,3.7
0.81,3.7
0.81,3.7
0.81,3.7
0.81,3.7
0.81,3.8
0.81,3.8
0.81,3.8
0.81,3.8
0.81,3.8
0.81,3.8
0.81,3.8
0.81,3.8
0.81,3.8
0.81,3.8
0.81,3.9
0.81,3.9
0.81,3.9
0.81,3.9
0.82,3.9
0.82,3.9
0.82,3.9
0.82,3.9
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.82,4
0.83,4.1
0.83,4.1
0.83,4.1
0.83,4.1
0.83,4.1
0.83,4.1
0.83,4.1
0.83,4.1
0.83,4.2
0.83,4.2
0.83,4.2
0.83,4.2
0.83,4.2
0.83,4.2
0.83,4.2
0.83,4.2
0.83,4.2
0.83,4.3
0.83,4.3
0.83,4.3
0.84,4.3
0.84,4.3
0.84,4.3
0.84,4.3
0.84,4.3
0.84,4.4
0.84,4.4
0.84,4.4
0.84,4.4
0.84,4.4
0.84,4.4
0.84,4.4
0.84,4.4
0.84,4.4
0.84,4.5
0.84,4.5
0.84,4.5
0.84,4.5
0.84,4.5
0.84,4.5
0.84,4.5
0.84,4.5
0.84,4.5
0.85,4.6
0.85,4.6
0.85,4.6
0.85,4.6
0.85,4.6
0.85,4.6
0.85,4.6
0.85,4.6
0.85,4.6
0.85,4.7
0.85,4.7
0.85,4.7
0.85,4.7
0.85,4.7
0.85,4.7
0.85,4.7
0.85,4.7
0.85,4.7
0.85,4.7
0.85,4.7
0.85,4.7
0.86,4.7
0.86,4.7
0.86,4.7
0.86,4.7
0.86,4.8
0.86,4.8
0.86,4.8
0.86,4.8
0.86,4.8
0.86,4.8
0.86,4.8
0.86,4.8
0.86,4.9
0.86,4.9
0.86,4.9
0.86,4.9
0.86,4.9
0.86,4.9
0.86,4.9
0.86,4.9
0.86,5
0.87,5
0.87,5
0.87,5
0.87,5
0.87,5
0.87,5
0.87,5
0.87,5.1
0.87,5.1
0.87,5.1
0.87,5.1
0.87,5.1
0.87,5.1
0.87,5.1
0.87,5.1
0.87,5.2
0.87,5.2
0.87,5.2
0.87,5.2
0.87,5.2
0.87,5.2
0.88,5.2
0.88,5.2
0.88,5.3
0.88,5.3
0.88,5.3
0.88,5.3
0.88,5.3
0.88,5.3
0.88,5.3
0.88,5.3
0.88,5.3
0.88,5.4
0.88,5.4
0.88,5.4
0.88,5.4
0.88,5.4
0.88,5.4
0.88,5.4
0.88,5.4
0.88,5.4
0.89,5.4
0.89,5.4
0.89,5.4
0.89,5.4
0.89,5.4
0.89,5.5
0.89,5.5
0.89,5.5
0.89,5.5
0.89,5.5
0.89,5.5
0.89,5.5
0.89,5.5
0.89,5.6
0.89,5.6
0.89,5.6
0.89,5.6
0.89,5.6
0.89,5.6
0.89,5.6
0.9,5.7
0.9,5.7
0.9,5.7
0.9,5.7
0.9,5.7
0.9,5.7
0.9,5.7
0.9,5.7
0.9,5.8
0.9,5.8
0.9,5.8
0.9,5.8
0.9,5.8
0.9,5.8
0.9,5.8
0.9,5.8
0.9,5.9
0.9,5.9
0.9,5.9
0.9,5.9
0.91,5.9
0.91,5.9
0.91,5.9
0.91,6
0.91,6
0.91,6
0.91,6
0.91,6
0.91,6
0.91,6
0.91,6
0.91,6
0.91,6.1
0.91,6.1
0.91,6.1
0.91,6.1
0.91,6.1
0.91,6.1
0.91,6.1
0.91,6.2
0.91,6.2
0.91,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.2
0.92,6.3
0.92,6.3
0.92,6.3
0.92,6.3
0.92,6.3
0.92,6.3
0.92,6.3
0.93,6.4
0.93,6.4
0.93,6.4
0.93,6.4
0.93,6.4
0.93,6.4
0.93,6.4
0.93,6.4
0.93,6.5
0.93,6.5
0.93,6.5
0.93,6.5
0.93,6.5
0.93,6.5
0.93,6.5
0.93,6.5
0.93,6.6
0.93,6.6
0.93,6.6
0.93,6.6
0.94,6.6
0.94,6.6
0.94,6.6
0.94,6.7
0.94,6.7
0.94,6.7
0.94,6.7
0.94,6.7
0.94,6.7
0.94,6.7
0.94,6.7
0.94,6.7
0.94,6.8
0.94,6.8
0.94,6.8
0.94,6.8
0.94,6.8
0.94,6.8
0.94,6.8
0.94,6.9
0.94,6.9
0.94,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,6.9
0.95,7
0.95,7
