Time - Plot 0,Angle (Degrees)
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.42,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.43,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0.1
0.44,0.1
0.44,0.1
0.44,0.1
0.44,0.1
0.44,0.1
0.44,0.1
0.44,0.1
0.44,0.1
0.44,0.1
0.44,0.1
0.44,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.5,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.1
0.51,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.52,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.53,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.54,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.2
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.55,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.56,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.57,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.3
0.58,0.4
0.58,0.4
0.58,0.4
0.58,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.59,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.6,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.61,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.62,0.4
0.63,0.4
0.63,0.4
0.63,0.4
0.63,0.4
0.63,0.4
0.63,0.4
0.63,0.4
0.63,0.4
0.63,0.4
0.63,0.4
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.63,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.64,0.5
0.65,0.5
0.65,0.5
0.65,0.5
0.65,0.5
0.65,0.5
0.65,0.5
0.65,0.5
0.65,0.5
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.65,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.66,0.6
0.67,0.6
0.67,0.6
0.67,0.6
0.67,0.6
0.67,0.6
0.67,0.6
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.67,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.7
0.68,0.8
0.68,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.69,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.8
0.7,0.9
0.7,0.9
0.7,0.9
0.7,0.9
0.7,0.9
0.7,0.9
0.7,0.9
0.7,0.9
0.7,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.71,0.9
0.72,0.9
0.72,0.9
0.72,0.9
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.72,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1
0.73,1.1
0.73,1.1
0.73,1.1
0.73,1.1
0.73,1.1
0.73,1.1
0.73,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.74,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.75,1.1
0.76,1.1
0.76,1.1
0.76,1.1
0.76,1.1
0.76,1.1
0.76,1.1
0.76,1.1
0.76,1.1
0.76,1.1
0.76,1.1
0.76,1.1
0.76,1.2
0.76,1.2
0.76,1.2
0.76,1.2
0.76,1.2
0.76,1.2
0.76,1.2
0.76,1.2
0.76,1.2
0.76,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.2
0.77,1.3
0.77,1.3
0.77,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.78,1.3
0.79,1.3
0.79,1.3
0.79,1.3
0.79,1.3
0.79,1.3
0.79,1.3
0.79,1.3
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.79,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.4
0.8,1.5
0.8,1.5
0.8,1.5
0.8,1.5
0.8,1.5
0.8,1.5
0.8,1.5
0.8,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.5
0.81,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.82,1.6
0.83,1.6
0.83,1.6
0.83,1.6
0.83,1.6
0.83,1.6
0.83,1.6
0.83,1.6
0.83,1.6
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.83,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.7
0.84,1.8
0.84,1.8
0.84,1.8
0.84,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.85,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.86,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.8
0.87,1.9
0.87,1.9
0.87,1.9
0.87,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.88,1.9
0.89,1.9
0.89,1.9
0.89,1.9
0.89,1.9
0.89,1.9
0.89,1.9
0.89,1.9
0.89,1.9
0.89,1.9
0.89,2
0.89,2
0.89,2
0.89,2
0.89,2
0.89,2
0.89,2
0.89,2
0.89,2
0.89,2
0.89,2
0.89,2
0.89,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.9,2
0.91,2
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.91,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.1
0.92,2.2
0.92,2.2
0.92,2.2
0.92,2.2
0.92,2.2
0.92,2.2
0.92,2.2
0.92,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.93,2.2
0.94,2.2
0.94,2.2
0.94,2.2
