Time - Plot 0,Angle (Degrees)
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.45,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.46,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.47,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.48,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.49,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.5,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.51,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.52,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.53,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.54,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.55,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.56,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.57,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.58,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.59,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.6,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.61,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.62,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.63,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.64,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.65,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.66,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.67,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.68,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.69,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.7,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.71,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.72,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.73,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.74,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.75,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.76,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.77,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0
0.78,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.79,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.8,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.81,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.82,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.83,0.1
0.84,0.1
0.84,0.1
0.84,0.1
0.84,0.1
0.84,0.1
0.84,0.1
0.84,0.1
0.84,0.1
0.84,0.1
0.84,0.1
0.84,0.2
0.84,0.2
0.84,0.2
0.84,0.2
0.84,0.2
0.84,0.2
0.84,0.2
0.84,0.2
0.84,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.85,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.86,0.2
0.87,0.2
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.87,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.88,0.3
0.89,0.3
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.89,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.9,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.4
0.91,0.5
0.91,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.92,0.5
0.93,0.5
0.93,0.5
0.93,0.5
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.93,0.6
0.94,0.6
0.94,0.6
0.94,0.6
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.94,0.7
0.95,0.7
0.95,0.7
0.95,0.7
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.95,0.8
0.96,0.8
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,0.9
0.96,1
0.96,1
0.96,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1
0.97,1.1
0.97,1.1
0.97,1.1
0.97,1.1
0.97,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.98,1.1
0.99,1.1
0.99,1.1
0.99,1.1
0.99,1.1
0.99,1.1
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.2
0.99,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.3
1,1.4
1,1.4
1,1.4
1,1.4
1,1.4
1,1.4
1,1.4
1,1.4
1.01,1.4
1.01,1.4
1.01,1.4
1.01,1.4
1.01,1.4
1.01,1.4
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.5
1.01,1.6
1.01,1.6
1.01,1.6
1.01,1.6
1.02,1.6
1.02,1.6
1.02,1.6
1.02,1.6
1.02,1.6
1.02,1.6
1.02,1.6
1.02,1.6
1.02,1.6
1.02,1.6
1.02,1.7
1.02,1.7
1.02,1.7
1.02,1.7
1.02,1.7
1.02,1.7
1.02,1.7
1.02,1.7
1.02,1.7
1.02,1.7
1.02,1.7
1.02,1.7
1.03,1.7
1.03,1.7
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.03,1.8
1.04,1.8
1.04,1.8
1.04,1.8
1.04,1.8
1.04,1.8
1.04,1.9
1.04,1.9
1.04,1.9
1.04,1.9
1.04,1.9
1.04,1.9
1.04,1.9
1.04,1.9
1.04,1.9
1.04,1.9
1.04,1.9
1.04,1.9
1.04,2
1.04,2
1.04,2
1.04,2
1.04,2
1.05,2
1.05,2
1.05,2
