Time - Plot 0,Angle (Degrees)
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0
0.44,0.1
0.44,0.1
0.44,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.45,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.46,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.47,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.48,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.1
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.49,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.5,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.2
0.51,0.3
0.51,0.3
0.51,0.3
0.51,0.3
0.51,0.3
0.51,0.3
0.51,0.3
0.51,0.3
0.51,0.3
0.51,0.3
0.51,0.3
0.51,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.52,0.3
0.53,0.3
0.53,0.3
0.53,0.3
0.53,0.3
0.53,0.3
0.53,0.3
0.53,0.3
0.53,0.3
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.53,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.54,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.55,0.4
0.56,0.4
0.56,0.4
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.56,0.5
0.57,0.5
0.57,0.5
0.57,0.5
0.57,0.5
0.57,0.5
0.57,0.5
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.57,0.6
0.58,0.6
0.58,0.6
0.58,0.6
0.58,0.6
0.58,0.6
0.58,0.6
0.58,0.6
0.58,0.6
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.58,0.7
0.59,0.7
0.59,0.7
0.59,0.7
0.59,0.7
0.59,0.7
0.59,0.7
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.59,0.8
0.6,0.8
0.6,0.8
0.6,0.8
0.6,0.8
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.6,0.9
0.61,0.9
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1
0.61,1.1
0.61,1.1
0.61,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.62,1.1
0.63,1.1
0.63,1.1
0.63,1.1
0.63,1.1
0.63,1.1
0.63,1.1
0.63,1.1
0.63,1.1
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.63,1.2
0.64,1.2
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.3
0.64,1.4
0.64,1.4
0.64,1.4
0.64,1.4
0.64,1.4
0.64,1.4
0.65,1.4
0.65,1.4
0.65,1.4
0.65,1.4
0.65,1.4
0.65,1.4
0.65,1.4
0.65,1.4
0.65,1.4
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.65,1.5
0.66,1.5
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.6
0.66,1.7
0.66,1.7
0.66,1.7
0.66,1.7
0.66,1.7
0.66,1.7
0.66,1.7
0.66,1.7
0.67,1.7
0.67,1.7
0.67,1.7
0.67,1.7
0.67,1.7
0.67,1.7
0.67,1.7
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.67,1.8
0.68,1.8
0.68,1.8
0.68,1.8
0.68,1.8
0.68,1.8
0.68,1.8
0.68,1.8
0.68,1.8
0.68,1.8
0.68,1.9
0.68,1.9
0.68,1.9
0.68,1.9
0.68,1.9
0.68,1.9
0.68,1.9
0.68,1.9
0.68,1.9
0.68,1.9
0.68,1.9
0.68,1.9
0.68,2
0.68,2
0.69,2
0.69,2
0.69,2
0.69,2
0.69,2
0.69,2
0.69,2
0.69,2
0.69,2
0.69,2
0.69,2
0.69,2.1
0.69,2.1
0.69,2.1
0.69,2.1
0.69,2.1
0.69,2.1
0.69,2.1
0.69,2.1
0.69,2.1
0.69,2.1
0.69,2.1
0.7,2.1
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.2
0.7,2.3
0.7,2.3
0.7,2.3
0.7,2.3
0.7,2.3
0.7,2.3
0.7,2.3
0.7,2.3
0.7,2.3
0.71,2.3
0.71,2.3
0.71,2.3
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.4
0.71,2.5
0.71,2.5
0.71,2.5
0.71,2.5
0.71,2.5
0.71,2.5
0.71,2.5
0.71,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.5
0.72,2.6
0.72,2.6
0.72,2.6
0.72,2.6
0.72,2.6
0.72,2.6
0.72,2.6
0.72,2.6
0.72,2.6
0.73,2.6
0.73,2.6
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.7
0.73,2.8
0.73,2.8
0.73,2.8
0.73,2.8
0.73,2.8
0.73,2.8
0.73,2.8
0.73,2.8
0.74,2.8
0.74,2.8
0.74,2.9
0.74,2.9
0.74,2.9
0.74,2.9
0.74,2.9
0.74,2.9
0.74,2.9
0.74,2.9
0.74,2.9
0.74,2.9
0.74,2.9
0.74,3
0.74,3
0.74,3
0.74,3
0.74,3
0.74,3
0.74,3
0.74,3
0.74,3
0.74,3
0.75,3.1
0.75,3.1
0.75,3.1
0.75,3.1
0.75,3.1
0.75,3.1
0.75,3.1
0.75,3.1
0.75,3.1
0.75,3.1
0.75,3.1
0.75,3.2
0.75,3.2
0.75,3.2
0.75,3.2
0.75,3.2
0.75,3.2
0.75,3.2
0.75,3.2
0.75,3.2
0.75,3.2
0.75,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.3
0.76,3.4
0.76,3.4
0.76,3.4
0.76,3.4
0.77,3.4
0.77,3.4
0.77,3.4
0.77,3.4
0.77,3.4
0.77,3.4
0.77,3.4
0.77,3.5
0.77,3.5
0.77,3.5
0.77,3.5
0.77,3.5
0.77,3.5
0.77,3.5
0.77,3.5
0.77,3.6
0.77,3.6
0.77,3.6
0.77,3.6
0.77,3.6
0.77,3.6
0.77,3.6
0.77,3.6
0.78,3.6
0.78,3.6
0.78,3.7
0.78,3.7
0.78,3.7
0.78,3.7
0.78,3.7
0.78,3.7
0.78,3.7
0.78,3.7
0.78,3.7
0.78,3.7
0.78,3.7
0.78,3.8
0.78,3.8
0.78,3.8
0.78,3.8
0.78,3.8
0.78,3.8
0.78,3.8
0.78,3.8
0.78,3.8
0.78,3.9
0.79,3.9
0.79,3.9
0.79,3.9
0.79,3.9
0.79,3.9
0.79,3.9
0.79,3.9
0.79,3.9
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.79,4
0.8,4
0.8,4
0.8,4
0.8,4
0.8,4.1
0.8,4.1
0.8,4.1
0.8,4.1
0.8,4.1
0.8,4.1
0.8,4.1
0.8,4.1
0.8,4.1
0.8,4.2
0.8,4.2
0.8,4.2
0.8,4.2
0.8,4.2
0.8,4.2
0.8,4.2
0.8,4.2
0.8,4.2
0.81,4.3
0.81,4.3
0.81,4.3
0.81,4.3
0.81,4.3
0.81,4.3
0.81,4.3
0.81,4.3
0.81,4.3
0.81,4.4
0.81,4.4
0.81,4.4
0.81,4.4
0.81,4.4
0.81,4.4
0.81,4.4
0.81,4.4
0.81,4.4
0.81,4.5
0.81,4.5
0.81,4.5
0.81,4.5
0.82,4.5
0.82,4.5
0.82,4.5
0.82,4.5
0.82,4.5
0.82,4.6
0.82,4.6
0.82,4.6
0.82,4.6
0.82,4.6
0.82,4.6
0.82,4.6
0.82,4.6
0.82,4.7
0.82,4.7
0.82,4.7
0.82,4.7
0.82,4.7
0.82,4.7
0.82,4.7
0.82,4.7
0.82,4.7
0.83,4.7
0.83,4.7
0.83,4.7
0.83,4.7
0.83,4.7
0.83,4.7
0.83,4.7
0.83,4.7
0.83,4.8
0.83,4.8
0.83,4.8
0.83,4.8
0.83,4.8
0.83,4.8
0.83,4.8
0.83,4.8
0.83,4.8
0.83,4.9
0.83,4.9
0.83,4.9
0.83,4.9
0.83,4.9
0.84,4.9
0.84,4.9
0.84,4.9
0.84,4.9
0.84,5
0.84,5
0.84,5
0.84,5
0.84,5
0.84,5
0.84,5
0.84,5
0.84,5
0.84,5.1
0.84,5.1
0.84,5.1
0.84,5.1
0.84,5.1
0.84,5.1
0.84,5.1
0.84,5.1
0.84,5.2
0.85,5.2
0.85,5.2
0.85,5.2
0.85,5.2
0.85,5.2
0.85,5.2
0.85,5.2
0.85,5.3
0.85,5.3
0.85,5.3
0.85,5.3
0.85,5.3
0.85,5.3
0.85,5.3
0.85,5.4
0.85,5.4
0.85,5.4
0.85,5.4
0.85,5.4
0.85,5.4
0.85,5.4
0.86,5.4
0.86,5.4
0.86,5.4
0.86,5.4
0.86,5.4
0.86,5.4
0.86,5.4
0.86,5.4
0.86,5.4
0.86,5.4
0.86,5.4
0.86,5.5
0.86,5.5
0.86,5.5
0.86,5.5
0.86,5.5
0.86,5.5
0.86,5.5
0.86,5.5
0.86,5.5
0.86,5.6
0.86,5.6
0.87,5.6
0.87,5.6
0.87,5.6
0.87,5.6
0.87,5.6
0.87,5.6
0.87,5.6
0.87,5.7
0.87,5.7
0.87,5.7
0.87,5.7
0.87,5.7
0.87,5.7
0.87,5.7
0.87,5.7
0.87,5.8
0.87,5.8
0.87,5.8
0.87,5.8
0.87,5.8
0.87,5.8
0.87,5.8
0.87,5.8
0.88,5.8
0.88,5.9
0.88,5.9
0.88,5.9
0.88,5.9
0.88,5.9
0.88,5.9
0.88,5.9
0.88,5.9
0.88,5.9
0.88,6
0.88,6
0.88,6
0.88,6
0.88,6
0.88,6
0.88,6
0.88,6
0.88,6.1
0.88,6.1
0.88,6.1
0.88,6.1
0.89,6.1
0.89,6.1
0.89,6.1
0.89,6.1
0.89,6.1
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.89,6.2
0.9,6.2
0.9,6.3
0.9,6.3
0.9,6.3
0.9,6.3
0.9,6.3
0.9,6.3
0.9,6.3
0.9,6.3
0.9,6.4
0.9,6.4
0.9,6.4
0.9,6.4
0.9,6.4
0.9,6.4
0.9,6.4
0.9,6.4
0.9,6.4
0.9,6.5
0.9,6.5
0.9,6.5
0.9,6.5
0.91,6.5
0.91,6.5
0.91,6.5
0.91,6.5
0.91,6.6
0.91,6.6
0.91,6.6
0.91,6.6
0.91,6.6
0.91,6.6
0.91,6.6
0.91,6.6
0.91,6.6
0.91,6.6
0.91,6.7
0.91,6.7
0.91,6.7
0.91,6.7
0.91,6.7
0.91,6.7
0.91,6.7
0.91,6.7
0.92,6.8
0.92,6.8
0.92,6.8
0.92,6.8
0.92,6.8
0.92,6.8
0.92,6.8
0.92,6.8
0.92,6.8
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.92,6.9
0.93,6.9
0.93,6.9
0.93,6.9
0.93,6.9
0.93,7
0.93,7
0.93,7
0.93,7
0.93,7
0.93,7
0.93,7
0.93,7
0.93,7
0.93,7.1
0.93,7.1
0.93,7.1
0.93,7.1
0.93,7.1
0.93,7.1
0.93,7.1
0.93,7.1
0.94,7.2
0.94,7.2
0.94,7.2
0.94,7.2
0.94,7.2
0.94,7.2
0.94,7.2
